client_send_time,network_time,server_receive_time,image_save_time,image_preprocessed_time,image_predicted_time,qoe_computed_time,event_produced_time,response_create_time,client_receive_time
1134346.008095937,0.787,1134332.050607357,1134332.05272344,1134332.059505046,1134332.078648894,1134332.078679412,1134332.079583504,1134332.079739417,1134346.040976319
1134346.041102998,0.787,1134332.083539692,1134332.085404272,1134332.091199881,1134332.110305819,1134332.110334523,1134332.11129484,1134332.111462195,1134346.072457773
1134346.072540379,0.787,1134332.115216363,1134332.117172705,1134332.12317801,1134332.142397541,1134332.142427808,1134332.143243924,1134332.143415286,1134346.104391981
1134346.104474617,0.787,1134332.146992501,1134332.148873672,1134332.154959629,1134332.174315496,1134332.174348738,1134332.175293867,1134332.175457576,1134346.136536475
1134346.136616627,0.787,1134332.179715251,1134332.182152659,1134332.18893651,1134332.208492053,1134332.208517521,1134332.209486355,1134332.209639813,1134346.170799515
1134346.170879525,0.787,1134332.213735293,1134332.215907492,1134332.222124045,1134332.242430091,1134332.242461621,1134332.24339603,1134332.243554157,1134346.204573201
1134346.204653562,0.787,1134332.247193709,1134332.249060443,1134332.255165956,1134332.274813123,1134332.27484404,1134332.275820799,1134332.275978806,1134346.23704902
1134346.237119152,0.787,1134332.279535953,1134332.281424438,1134332.287312071,1134332.306351302,1134332.306390567,1134332.307293265,1134332.307463787,1134346.268494927
1134346.268574808,0.787,1134332.311257198,1134332.313161071,1134332.320470702,1134332.339268328,1134332.339299457,1134332.340127897,1134332.340279031,1134346.301426445
1134346.301507037,0.787,1134332.344022268,1134332.346406446,1134332.353414018,1134332.372741973,1134332.372773001,1134332.373615236,1134332.373768434,1134346.334763568
1134346.334842977,0.787,1134332.377311625,1134332.379267777,1134332.385418927,1134332.4050491,1134332.405079217,1134332.405975173,1134332.406149622,1134346.36727308
1134346.367341219,0.787,1134332.409704774,1134332.411621343,1134332.417581141,1134332.435478414,1134332.43550841,1134332.436468537,1134332.436621435,1134346.397640974
1134346.397720955,0.787,1134332.440393787,1134332.442248889,1134332.44963874,1134332.468690635,1134332.46872006,1134332.46950059,1134332.469655692,1134346.430716814
1134346.430799069,0.787,1134332.473443332,1134332.475331657,1134332.481201497,1134332.500499585,1134332.500527347,1134332.50132544,1134332.501480872,1134346.462567745
1134346.462651343,0.787,1134332.507655947,1134332.51012794,1134332.517513534,1134332.536547485,1134332.536574947,1134332.537422302,1134332.537571543,1134346.498617753
1134346.498698435,0.787,1134332.541724971,1134332.543723213,1134332.549764837,1134332.567248219,1134332.567277865,1134332.568125831,1134332.568282486,1134346.529433592
1134346.52951727,0.787,1134332.572076518,1134332.574042469,1134332.579979856,1134332.597689674,1134332.597719932,1134332.598536589,1134332.598688114,1134346.559777061
1134346.55986134,0.787,1134332.602497175,1134332.60432223,1134332.610055914,1134332.626805836,1134332.626835802,1134332.62766879,1134332.627819855,1134346.588854654
1134346.588933462,0.787,1134332.631608747,1134332.633632497,1134332.639185781,1134332.655554575,1134332.655584321,1134332.656512108,1134332.656664815,1134346.617784307
1134346.617849088,0.787,1134332.660272687,1134332.662072646,1134332.667613646,1134332.684377935,1134332.684407791,1134332.685171128,1134332.685326029,1134346.64634295
1134346.64642287,0.787,1134332.688907261,1134332.690712259,1134332.696350433,1134332.713081249,1134332.713112958,1134332.714041657,1134332.71419201,1134346.67523929
1134346.675317898,0.787,1134332.717788831,1134332.719559453,1134332.725324737,1134332.742280626,1134332.742312276,1134332.743200448,1134332.743358365,1134346.704414857
1134346.704492774,0.787,1134332.746959664,1134332.748803235,1134332.754694185,1134332.77184975,1134332.771880878,1134332.772735737,1134332.772892012,1134346.733918903
1134346.734077913,0.787,1134332.776472863,1134332.778285826,1134332.784206562,1134332.801162541,1134332.801191776,1134332.801949252,1134332.802136955,1134346.763255483
1134346.763334182,0.787,1134332.805856247,1134332.807707943,1134332.813423272,1134332.830204452,1134332.83023536,1134332.831174248,1134332.831328528,1134346.792339717
1134346.792419207,0.787,1134332.835087575,1134332.837038888,1134332.84285153,1134332.860353718,1134332.860400246,1134332.861266196,1134332.861440694,1134346.822485484
1134346.822566255,0.787,1134332.865302494,1134332.867220044,1134332.873031403,1134332.889744927,1134332.889774652,1134332.890669968,1134332.890820722,1134346.851862268
1134346.851948251,0.787,1134332.894519315,1134332.897202856,1134332.90319698,1134332.920167937,1134332.920200439,1134332.92130595,1134332.921476381,1134346.882482128
1134346.882565385,0.787,1134332.925080976,1134332.926854875,1134332.932839051,1134332.949936006,1134332.94996461,1134332.950916361,1134332.951090148,1134346.912128033
1134346.91221149,0.787,1134332.954579267,1134332.956378504,1134332.962147574,1134332.978991533,1134332.979051435,1134332.980031711,1134332.980183226,1134346.94124014
1134346.941318648,0.787,1134332.983635575,1134332.985453697,1134332.991078306,1134333.00822822,1134333.008258879,1134333.009232541,1134333.009407851,1134346.970434271
1134346.970513921,0.787,1134333.013208847,1134333.015047849,1134333.020832999,1134333.037913032,1134333.037943619,1134333.038847291,1134333.039020337,1134347.000154674
1134347.000234024,0.787,1134333.042708199,1134333.044544977,1134333.050454982,1134333.067867491,1134333.067900282,1134333.068815155,1134333.068963654,1134347.030058905
1134347.030138285,0.787,1134333.072608546,1134333.074416549,1134333.08044597,1134333.097541302,1134333.097570737,1134333.098305611,1134333.098468658,1134347.059590883
1134347.05965806,0.787,1134333.102384238,1134333.104226346,1134333.110121484,1134333.127494409,1134333.127512402,1134333.128407317,1134333.128517724,1134347.089449088
1134347.089529248,0.787,1134333.131807157,1134333.133468575,1134333.138840297,1134333.154473606,1134333.15448624,1134333.155229399,1134333.155322675,1134347.116212576
