timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1732927320903,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132889,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927320931,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132899,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,1
1732927320959,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132799,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927320987,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,1
1732927321016,30,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132859,1,1,http://149.165.174.52:8080/predict,,30,UTF-8,1,0,ckn-instance-2,0,1
1732927321046,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132859,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927321072,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927321099,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132819,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927321126,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132799,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927321153,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927321180,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927321207,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132809,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927321234,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132799,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,1
1732927321262,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132829,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,2
1732927321288,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132799,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927321314,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321340,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321366,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321392,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132839,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927321419,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132869,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321445,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321470,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927321497,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132869,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321522,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132889,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927321548,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321574,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321600,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132899,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927321626,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132839,1,1,http://149.165.174.52:8080/predict,,24,UTF-8,1,0,ckn-instance-2,0,1
1732927321651,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132869,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927321679,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132899,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927321706,30,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132839,1,1,http://149.165.174.52:8080/predict,,30,UTF-8,1,0,ckn-instance-2,0,2
1732927321736,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132799,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927321764,38,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,38,UTF-8,1,0,ckn-instance-2,0,2
1732927321803,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,469,132819,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927321831,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132849,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927321858,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132799,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927321885,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927321912,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927321940,30,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132799,1,1,http://149.165.174.52:8080/predict,,30,UTF-8,1,0,ckn-instance-2,0,2
1732927321971,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927322000,32,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132889,1,1,http://149.165.174.52:8080/predict,,32,UTF-8,1,0,ckn-instance-2,0,1
1732927322032,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132799,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927322060,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132859,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927322087,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132799,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322112,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,2
1732927322138,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322164,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132859,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322189,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132829,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927322217,29,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132829,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,1
1732927322246,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132849,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,1
1732927322274,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132859,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927322301,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132879,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927322328,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132869,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927322354,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927322380,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,2
1732927322406,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132829,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322432,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322457,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132819,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322482,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132879,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322507,24,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132819,1,1,http://149.165.174.52:8080/predict,,24,UTF-8,1,0,ckn-instance-2,0,1
1732927322532,24,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,24,UTF-8,1,0,ckn-instance-2,0,1
1732927322557,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132819,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322583,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322608,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322634,24,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,23,UTF-8,1,0,ckn-instance-2,0,1
1732927322658,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132869,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322683,38,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132829,1,1,http://149.165.174.52:8080/predict,,38,UTF-8,1,0,ckn-instance-2,0,2
1732927322721,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927322748,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132869,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322773,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132889,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322799,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132899,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322825,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132819,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927322850,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132859,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927322876,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132799,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927322902,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132889,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927322928,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927322954,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927322981,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927323006,31,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132799,1,1,http://149.165.174.52:8080/predict,,31,UTF-8,1,0,ckn-instance-2,0,2
1732927323037,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132869,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323064,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132839,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927323091,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132859,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927323117,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132869,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323145,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132869,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323174,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132819,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927323203,32,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132799,1,1,http://149.165.174.52:8080/predict,,32,UTF-8,1,0,ckn-instance-2,0,2
1732927323236,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,1
1732927323265,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323292,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927323319,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927323345,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927323372,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132829,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927323399,30,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,30,UTF-8,1,0,ckn-instance-2,0,2
1732927323430,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132809,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323458,36,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,36,UTF-8,1,0,ckn-instance-2,0,2
1732927323494,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132889,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323522,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132829,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927323548,29,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132859,1,1,http://149.165.174.52:8080/predict,,29,UTF-8,1,0,ckn-instance-2,0,1
1732927323577,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927323604,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132839,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323632,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132869,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323660,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132819,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323688,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132859,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927323717,29,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132889,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927323747,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132819,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927323774,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132819,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927323801,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132889,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927323830,29,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132899,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927323859,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132889,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,2
1732927323888,28,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132889,1,1,http://149.165.174.52:8080/predict,,28,UTF-8,1,0,ckn-instance-2,0,1
1732927323917,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132899,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927323944,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927323972,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132869,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,1
1732927323999,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132839,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324026,29,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132889,1,1,http://149.165.174.52:8080/predict,,29,UTF-8,1,0,ckn-instance-2,0,1
1732927324056,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324082,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324108,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132899,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927324135,39,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132899,1,1,http://149.165.174.52:8080/predict,,39,UTF-8,1,0,ckn-instance-2,0,2
1732927324175,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132859,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927324203,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132879,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927324230,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,471,132879,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324257,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132879,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324284,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132869,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324310,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132799,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324337,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132819,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324363,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927324390,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132869,1,1,http://149.165.174.52:8080/predict,,27,UTF-8,1,0,ckn-instance-2,0,2
1732927324418,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324445,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132889,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324472,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,3
1732927324499,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132859,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324525,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132819,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324551,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324577,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324603,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132899,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324629,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132809,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324654,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132829,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324680,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132799,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324706,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132879,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324732,27,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132879,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324759,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132899,1,1,http://149.165.174.52:8080/predict,,24,UTF-8,1,0,ckn-instance-2,0,1
1732927324784,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324809,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132829,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927324835,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132869,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324860,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132819,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324886,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132829,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324912,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132869,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324938,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927324963,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132899,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,1
1732927324990,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,470,132889,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927325016,29,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132809,1,1,http://149.165.174.52:8080/predict,,29,UTF-8,1,0,ckn-instance-2,0,1
1732927325045,26,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132859,1,1,http://149.165.174.52:8080/predict,,26,UTF-8,1,0,ckn-instance-2,0,2
1732927325072,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927325097,37,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132849,1,1,http://149.165.174.52:8080/predict,,37,UTF-8,1,0,ckn-instance-2,0,2
1732927325135,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927325160,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132839,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927325185,24,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,24,UTF-8,1,0,ckn-instance-2,0,1
1732927325210,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,472,132849,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
1732927325236,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132819,1,1,http://149.165.174.52:8080/predict,,24,UTF-8,1,0,ckn-instance-2,0,1
1732927325261,25,REST,200,OK,JMeter Load Testing 1-1,text,true,,473,132889,1,1,http://149.165.174.52:8080/predict,,25,UTF-8,1,0,ckn-instance-2,0,1
