client_send_time,network_time,server_receive_time,image_save_time,image_preprocessed_time,image_predicted_time,qoe_computed_time,event_produced_time,response_create_time,client_receive_time
1133881.670481941,0.787,1133867.716597053,1133867.718327339,1133867.724392525,1133867.742672831,1133867.742691846,1133867.743535043,1133867.74367657,1133881.701200504
1133881.701281087,0.787,1133867.74699229,1133867.748458249,1133867.761150688,1133867.778868234,1133867.77888725,1133867.7795404,1133867.779645157,1133881.736898876
1133881.736967917,0.787,1133867.782596312,1133867.783976229,1133867.789550249,1133867.806507475,1133867.806517664,1133867.807330834,1133867.807398673,1133881.764636276
1133881.764786339,0.787,1133867.810424196,1133867.811781952,1133867.817147701,1133867.834236204,1133867.83424499,1133867.834964955,1133867.835050777,1133881.792258576
1133881.792328889,0.787,1133867.837747552,1133867.839049103,1133867.844103135,1133867.860494155,1133867.860503863,1133867.861218167,1133867.861286516,1133881.818492043
1133881.818574449,0.787,1133867.86420571,1133867.865498934,1133867.870546003,1133867.887692195,1133867.88770003,1133867.888472283,1133867.888533198,1133881.845718667
1133881.845807375,0.787,1133867.892128093,1133867.893621454,1133867.899595288,1133867.917749566,1133867.917761569,1133867.918470653,1133867.918576092,1133881.875988595
1133881.876111718,0.787,1133867.921705051,1133867.923085329,1133867.928292238,1133867.94554514,1133867.94555541,1133867.946187911,1133867.946265636,1133881.903500627
1133881.903568225,0.787,1133867.949178018,1133867.950526196,1133867.95578888,1133867.972806129,1133867.972815196,1133867.973410867,1133867.973478405,1133881.930706261
1133881.930789259,0.787,1133867.977475237,1133867.980040064,1133867.986088848,1133868.004880798,1133868.004906025,1133868.005674641,1133868.005821738,1133881.963379022
1133881.963451359,0.787,1133868.009384895,1133868.011138926,1133868.017127577,1133868.035640721,1133868.035656651,1133868.036391554,1133868.03651138,1133881.99390362
1133881.9939883,0.787,1133868.040111065,1133868.041781369,1133868.047778907,1133868.065962741,1133868.065976587,1133868.066820214,1133868.066933808,1133882.024321298
1133882.024402511,0.787,1133868.070327556,1133868.071949278,1133868.078260126,1133868.09636955,1133868.096386231,1133868.097259275,1133868.097375724,1133882.054711972
1133882.054788898,0.787,1133868.10050287,1133868.101961785,1133868.107450055,1133868.124754615,1133868.124765816,1133868.12558606,1133868.125669296,1133882.08297204
1133882.083109921,0.787,1133868.128964107,1133868.130425808,1133868.135694916,1133868.152304035,1133868.152314886,1133868.152978154,1133868.153077031,1133882.110323218
1133882.11040314,0.787,1133868.156067669,1133868.15736475,1133868.162444522,1133868.179760061,1133868.179769048,1133868.180390749,1133868.180462573,1133882.137690069
1133882.137778946,0.787,1133868.183496434,1133868.184885097,1133868.190238493,1133868.207586444,1133868.207597285,1133868.208362364,1133868.20843988,1133882.165632485
1133882.16570956,0.787,1133868.211349566,1133868.212661055,1133868.218188418,1133868.235099467,1133868.235109806,1133868.235714063,1133868.235786891,1133882.193080648
1133882.193158777,0.787,1133868.238681738,1133868.239961588,1133868.245419851,1133868.26239998,1133868.262410409,1133868.263143699,1133868.26322375,1133882.220410386
1133882.220478615,0.787,1133868.266194311,1133868.267833876,1133868.273240773,1133868.290654518,1133868.290662032,1133868.29141514,1133868.291473199,1133882.248655935
1133882.24873823,0.787,1133868.294208818,1133868.295404087,1133868.300801045,1133868.316780891,1133868.316788676,1133868.317546872,1133868.317617225,1133882.274729901
1133882.274811004,0.787,1133868.320287491,1133868.32149321,1133868.326522456,1133868.342023872,1133868.342032768,1133868.342746231,1133868.342804109,1133882.30009685
1133882.300200655,0.787,1133868.345974717,1133868.347452969,1133868.352981886,1133868.370299499,1133868.37031087,1133868.371082052,1133868.371158116,1133882.328455913
1133882.328548157,0.787,1133868.374541484,1133868.375897255,1133868.381547951,1133868.398601276,1133868.398611155,1133868.399332853,1133868.3994055,1133882.356618517
1133882.35670453,0.787,1133868.402530492,1133868.403913134,1133868.409520237,1133868.425746848,1133868.425756777,1133868.426528449,1133868.426616495,1133882.383798982
1133882.38389838,0.787,1133868.429540718,1133868.430849481,1133868.436139869,1133868.452222338,1133868.452231375,1133868.452969244,1133868.453059293,1133882.410312518
1133882.410395244,0.787,1133868.455850076,1133868.457135555,1133868.462235293,1133868.488866697,1133868.488882547,1133868.489585269,1133868.489669017,1133882.447077885
1133882.44717076,0.787,1133868.492891202,1133868.494232907,1133868.499532411,1133868.515962064,1133868.515974638,1133868.516671359,1133868.516760366,1133882.474119908
1133882.474202474,0.787,1133868.519985396,1133868.521390751,1133868.526737785,1133868.542907398,1133868.542916706,1133868.543704678,1133868.543776885,1133882.500976873
1133882.501092371,0.787,1133868.546640213,1133868.548271384,1133868.553613668,1133868.569280806,1133868.569289643,1133868.570034053,1133868.570102292,1133882.527286431
